"""Event""",,,,,,,,,,,,,,,,,
event_id,brand,parent_company,product_category,sku,product_name,price_usd,region,city,location_type,event_type,start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct
POP101301,Estée Lauder,Estée Lauder,Other,LE-41FFHPP7,Estée Lauder Mirage Highlighter,70.99,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-10-02,2024-10-09,7,1758,1560,1668.984701,0.9347
POP101995,Givenchy Beauty,LVMH,Eye Products,LE-VQ7Z5OXL,Givenchy Beauty Mirage Mascara,59.89,Europe,Milan,Luxury Mall,Flash Event,2025-03-31,2025-06-08,69,854,526,863.002461,0.6095
POP100003,YSL Beauty,L’Oréal Group,Lip Products,LE-G4H9D2R2,YSL Beauty Mirage Lipstick,34.46,Asia-Pacific,Hong Kong,Art/Design District,Shop-in-Shop,2024-05-12,2024-08-06,86,524,576,662.9834254,0.8688
POP101285,Hermès Beauty,Hermès International,Face Products,LE-5TT1D1IL,Hermès Beauty Mirage Foundation,94.58,Europe,Milan,Department Store Atrium,Standalone Pop-Up,2024-11-08,2024-12-15,37,787,2168,3544.221023,0.6117
POP100467,Rare Beauty,Private,Fragrances,LE-K8U51WP4,Rare Beauty Glow Blush,45.82,Middle East,Abu Dhabi,Department Store Atrium,Mall Kiosk,2025-04-22,2025-06-13,52,700,1538,2523.793896,0.6094
POP100005,Hermès Beauty,Hermès International,Fragrances,LE-JNGO47E8,Hermès Beauty Pearl Blush,59.68,Latin America,Bogotá,Airport Duty-Free,Mobile Pop-Up Truck,2024-12-06,2025-01-03,28,1374,547,950.9735744,0.5752
POP101777,YSL Beauty,L’Oréal Group,Face Products,LE-9JN6XMH1,YSL Beauty Mirage Foundation,102.25,Latin America,Bogotá,High-Street,Standalone Pop-Up,2025-04-30,2025-05-29,29,2239,1016,1525.983779,0.6658
POP100547,Hourglass,Unilever,Face Products,LE-2MUSNZH3,Hourglass Noir Setting Powder,43.99,Middle East,Abu Dhabi,High-Street,Shop-in-Shop,2025-01-28,2025-03-03,34,1611,289,314.986376,0.9175
POP100228,Valentino Beauty,L’Oréal Group,Fragrances,LE-46HCJVT1,Valentino Beauty Éclat Serum,185.6,Latin America,Bogotá,Department Store Atrium,Standalone Pop-Up,2024-06-23,2024-07-24,31,1573,4067,4089.903459,0.9944
POP101063,Chanel,Chanel Limited,Fragrances,LE-2XH122VD,Chanel Satin Fragrance,369.81,Latin America,São Paulo,Airport Duty-Free,Shop-in-Shop,2024-04-11,2024-05-26,45,2244,1524,2694.960212,0.5655
POP100542,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-D107UXUX,Tom Ford Beauty Pearl Highlighter,38.69,Asia-Pacific,Hong Kong,Department Store Atrium,Standalone Pop-Up,2024-05-18,2024-08-09,83,1556,810,1636.033125,0.4951
POP100242,Charlotte Tilbury,Puig,Other,LE-J3YUUHSM,Charlotte Tilbury Velvet Primer,63.52,Latin America,São Paulo,High-Street,Shop-in-Shop,2024-09-09,2024-12-06,88,1527,1482,1687.927107,0.878
POP100898,Huda Beauty,Private,Fragrances,LE-JGMND4RR,Huda Beauty Mirage Serum,288.9,Europe,Madrid,Luxury Mall,Mobile Pop-Up Truck,2024-06-13,2024-07-19,36,1570,1816,1987.958402,0.9135
POP101269,Chanel,Chanel Limited,Other,LE-M14BWED7,Chanel Satin Blush,61.95,Europe,Madrid,Luxury Mall,Shop-in-Shop,2024-09-25,2024-11-01,37,868,2484,4009.038089,0.6196
POP101329,MAC Cosmetics,Estée Lauder Companies,Eye Products,LE-TPP0U3Z8,MAC Cosmetics Satin Mascara,33.94,Europe,Berlin,High-Street,Standalone Pop-Up,2024-09-03,2024-09-18,15,996,1572,2065.974504,0.7609
POP101216,Hermès Beauty,Hermès International,Fragrances,LE-C4TFBH7D,Hermès Beauty Pearl Blush,30.31,Latin America,Lima,Luxury Mall,Flash Event,2025-03-02,2025-04-11,40,1300,1111,1740.015662,0.6385
POP100842,Chanel,Chanel Limited,Eye Products,LE-3MKHO64L,Chanel Pearl Eyeshadow Palette,114.02,Latin America,Bogotá,High-Street,Flash Event,2024-04-23,2024-06-20,58,2713,2603,3109.916368,0.837
POP101592,Pat McGrath Labs,Private,Other,LE-OLES9VW7,Pat McGrath Labs Glow Primer,69.86,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-04-04,2025-06-15,72,2289,2880,4224.732287,0.6817
POP101292,Fenty Beauty,LVMH,Face Products,LE-HM0UGGKF,Fenty Beauty Rouge Setting Powder,75.36,Europe,Paris,Airport Duty-Free,Flash Event,2025-04-22,2025-05-18,26,1229,2894,3909.225989,0.7403
POP100276,NARS,Estée Lauder Companies,Eye Products,LE-YN89TXL5,NARS Pearl Eyeshadow Palette,110.21,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-08-04,2024-08-17,13,1645,293,436.9873229,0.6705
POP100661,NARS,Estée Lauder Companies,Other,LE-FSAYRZFD,NARS Satin Highlighter,62.66,Latin America,São Paulo,Art/Design District,Mall Kiosk,2024-12-18,2025-02-08,52,515,1999,2669.961266,0.7487
POP101351,Valentino Beauty,L’Oréal Group,Fragrances,LE-HBUQHAY5,Valentino Beauty Noir Highlighter,58.81,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-03-17,2024-04-01,15,1227,3025,3802.16189,0.7956
POP100314,MAC Cosmetics,Estée Lauder Companies,Eye Products,LE-8IWXHXC5,MAC Cosmetics Glow Mascara,45.91,North America,New York,Airport Duty-Free,Mall Kiosk,2024-09-10,2024-09-16,6,1765,3040,3948.051948,0.77
POP100691,Dior,LVMH,Other,LE-6WWQAVXW,Dior Glow Highlighter,73.69,North America,Chicago,Luxury Mall,Mobile Pop-Up Truck,2024-03-18,2024-04-30,43,2021,2248,3089.185104,0.7277
POP101684,Hourglass,Unilever,Lip Products,LE-GE03KQM4,Hourglass Opulence Lipstick,45.42,Middle East,Riyadh,Art/Design District,Mall Kiosk,2024-07-09,2024-08-07,29,703,1155,1715.941168,0.6731
POP100424,Hermès Beauty,Hermès International,Lip Products,LE-6VCZEZCV,Hermès Beauty Mirage Lipstick,68.1,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2024-06-23,2024-08-23,61,2219,3736,4375.219581,0.8539
POP100594,Rare Beauty,Private,Fragrances,LE-YLL2RN3M,Rare Beauty Éclat Fragrance,97.69,Asia-Pacific,Tokyo,Airport Duty-Free,Mobile Pop-Up Truck,2024-12-18,2025-03-12,84,2019,2105,2209.973753,0.9525
POP102114,Clé de Peau Beauté,Shiseido Company Limited,Face Products,LE-4VMRTGF4,Clé de Peau Beauté Lumière Foundation,110.78,North America,Los Angeles,High-Street,Shop-in-Shop,2024-05-28,2024-06-05,8,2526,1968,2755.144897,0.7143
POP100622,La Prairie,Beiersdorf,Other,LE-RE4JLN7C,La Prairie Noir Highlighter,58.3,Europe,Madrid,High-Street,Shop-in-Shop,2024-11-02,2025-01-19,78,2371,3386,4106.233325,0.8246
POP101622,Valentino Beauty,L’Oréal Group,Fragrances,LE-Y9BDQR4V,Valentino Beauty Éclat Highlighter,59.38,Europe,Milan,Department Store Atrium,Shop-in-Shop,2024-11-15,2025-02-09,86,1167,1976,2937.853107,0.6726
POP101885,Huda Beauty,Private,Fragrances,LE-7B15QBXK,Huda Beauty Glow Highlighter,43.43,Europe,Milan,Art/Design District,Flash Event,2024-05-28,2024-07-23,56,835,1453,2274.933459,0.6387
POP100227,Rare Beauty,Private,Eye Products,LE-15FOFRKZ,Rare Beauty Rouge Eyeshadow Palette,121.79,North America,New York,Luxury Mall,Flash Event,2024-09-25,2024-09-30,5,1051,2848,3703.029515,0.7691
POP101906,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-KDZYXPOA,Clé de Peau Beauté Mirage Serum,106.07,Asia-Pacific,Shanghai,Department Store Atrium,Standalone Pop-Up,2024-12-24,2025-01-24,31,1506,3520,4702.738811,0.7485
POP101169,Lancôme,L’Oréal Group,Face Products,LE-9APGLVGA,Lancôme Lumière Setting Powder,76.43,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-04-26,2025-05-22,26,909,1654,2220.134228,0.745
POP101491,Pat McGrath Labs,Private,Eye Products,LE-TYZXMCEK,Pat McGrath Labs Velvet Eyeshadow Palette,114.27,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2024-06-16,2024-08-14,59,1611,3068,4890.801849,0.6273
POP101289,La Prairie,Beiersdorf,Skincare,LE-NHU70LY5,La Prairie Éclat Serum,213.68,Latin America,Lima,Airport Duty-Free,Standalone Pop-Up,2024-06-19,2024-07-24,35,1701,764,1163.924436,0.6564
POP100066,Hourglass,Unilever,Eye Products,LE-JJ09T681,Hourglass Glow Mascara,68.24,Europe,Paris,High-Street,Mall Kiosk,2024-06-17,2024-07-21,34,2236,753,808.0266123,0.9319
POP100024,Charlotte Tilbury,Puig,Other,LE-YVR7JMPE,Charlotte Tilbury Éclat Highlighter,62.59,Europe,Milan,High-Street,Shop-in-Shop,2025-02-21,2025-03-17,24,1881,2146,4723.750825,0.4543
POP100144,Hourglass,Unilever,Skincare,LE-CO3YFLEI,Hourglass Pearl Serum,204.34,Middle East,Riyadh,Luxury Mall,Mall Kiosk,2024-08-25,2024-11-06,73,851,3322,4364.735252,0.7611
POP100536,Valentino Beauty,L’Oréal Group,Fragrances,LE-HY1X1L61,Valentino Beauty Éclat Primer,46.48,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-04-29,2024-07-17,79,2096,2342,2608.889384,0.8977
POP100811,MAC Cosmetics,Estée Lauder Companies,Other,LE-XNI3B9RK,MAC Cosmetics Opulence Highlighter,78.32,North America,Toronto,Luxury Mall,Mall Kiosk,2025-02-18,2025-04-22,63,838,1434,2729.868646,0.5253
POP101255,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-KIBW3HV6,Tom Ford Beauty Lumière Serum,92.73,Latin America,Mexico City,Department Store Atrium,Mobile Pop-Up Truck,2024-06-25,2024-08-31,67,1386,1534,2993.754879,0.5124
POP100085,Shiseido,Shiseido Company Limited,Fragrances,LE-7AW6UOB9,Shiseido Éclat Fragrance,383.08,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2024-03-05,2024-03-30,25,1664,230,272.9970326,0.8425
POP101829,YSL Beauty,L’Oréal Group,Fragrances,LE-JRCMDAAA,YSL Beauty Noir Highlighter,84.86,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-09-26,2024-11-12,47,2152,2779,3217.924965,0.8636
POP101870,Lancôme,L’Oréal Group,Eye Products,LE-A6LX1BGF,Lancôme Rouge Mascara,30.53,Europe,Madrid,High-Street,Standalone Pop-Up,2024-11-28,2025-01-19,52,2553,3845,4755.132327,0.8086
POP101200,Hermès Beauty,Hermès International,Eye Products,LE-N1500QJW,Hermès Beauty Lumière Mascara,52.1,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2025-05-05,2025-06-17,43,1251,1186,1728.107242,0.6863
POP102016,Charlotte Tilbury,Puig,Fragrances,LE-AT0NGX2N,Charlotte Tilbury Rouge Fragrance,103.45,Asia-Pacific,,Airport Duty-Free,Mall Kiosk,2024-11-27,2024-12-16,19,1300,2999,3869.178171,0.7751
POP102031,Fenty Beauty,LVMH,Face Products,LE-66ISOTJ0,Fenty Beauty Mirage Setting Powder,62.74,Middle East,,Department Store Atrium,Flash Event,2024-11-29,2025-01-12,44,683,2655,3149.839839,0.8429
POP101537,Lancôme,L’Oréal Group,Skincare,LE-BQGK8CVC,Lancôme Rouge Serum,200.43,Asia-Pacific,Hong Kong,Luxury Mall,Standalone Pop-Up,2025-02-11,2025-02-27,16,1040,977,1116.954384,0.8747
POP101280,Fenty Beauty,LVMH,Fragrances,LE-2ODXWZH5,Fenty Beauty Pearl Highlighter,58.2,Latin America,Lima,Airport Duty-Free,Mobile Pop-Up Truck,2025-08-06,2025-08-11,5,1070,3475,4457.985888,0.7795
POP100362,Dior,LVMH,Eye Products,LE-7A5ANDDQ,Dior Velvet Eyeshadow Palette,131.94,North America,Chicago,Art/Design District,Mall Kiosk,2024-12-10,2025-01-29,50,1032,3371,4538.844756,0.7427
POP101798,Lancôme,L’Oréal Group,Skincare,LE-LTD6L10A,Lancôme Glow Serum,105.49,Latin America,Bogotá,Airport Duty-Free,Standalone Pop-Up,2024-12-08,2025-01-07,30,1278,1865,2452.01157,0.7606
POP101290,Huda Beauty,Private,Eye Products,LE-8VJPK3ZG,Huda Beauty Éclat Mascara,56.53,Asia-Pacific,Tokyo,Department Store Atrium,Flash Event,2025-02-04,2025-02-24,20,760,3179,3179,1
POP101026,Pat McGrath Labs,Private,Skincare,LE-F6500LB2,Pat McGrath Labs Pearl Serum,135.45,Europe,Berlin,Airport Duty-Free,Shop-in-Shop,2025-02-17,2025-03-04,15,1826,818,1802.159066,0.4539
POP101030,Dior,LVMH,Lip Products,LE-OY5YGZ46,Dior Glow Lipstick,51.68,Middle East,Jeddah,Airport Duty-Free,Mobile Pop-Up Truck,2025-03-15,2025-05-21,67,1281,1685,2356.973003,0.7149
POP101360,Estée Lauder,Estée Lauder,Lip Products,LE-2A3S7KN6,Estée Lauder Rouge Lipstick,70.37,North America,Miami,Airport Duty-Free,Flash Event,2025-06-06,2025-07-11,35,1995,1916,2170.121192,0.8829
POP101518,YSL Beauty,L’Oréal Group,Eye Products,LE-D4RHGZB1,YSL Beauty Noir Mascara,65.03,North America,Los Angeles,Department Store Atrium,Shop-in-Shop,2024-12-28,2025-01-07,10,989,2740,4670.985339,0.5866
POP101202,Hourglass,Unilever,Skincare,LE-6BAFGWQW,Hourglass Opulence Serum,210.57,Middle East,Dubai,Luxury Mall,Standalone Pop-Up,2024-12-14,2024-12-26,12,1312,2112,4325.209912,0.4883
POP100665,Dior,LVMH,Other,LE-J9K9OL2S,Dior Opulence Primer,58.97,Latin America,Bogotá,High-Street,Standalone Pop-Up,2024-09-28,,55,1093,1411,1520.965829,0.9277
POP100364,Shiseido,Shiseido Company Limited,Lip Products,LE-Q2S60PSK,Shiseido Opulence Lipstick,75.11,North America,New York,Department Store Atrium,Shop-in-Shop,2024-07-11,2024-09-12,63,1521,267,328.979793,0.8116
POP100077,Givenchy Beauty,LVMH,Eye Products,LE-OXICESNC,Givenchy Beauty Rouge Mascara,39.02,North America,Los Angeles,Art/Design District,Mall Kiosk,2024-12-15,2025-02-22,69,813,1839,3050.763106,0.6028
POP100027,Bobbi Brown,Estée Lauder Companies,Eye Products,LE-NJW75B95,Bobbi Brown Velvet Mascara,71.61,Asia-Pacific,Hong Kong,High-Street,Flash Event,2025-03-24,2025-04-11,18,2585,4749,4835.064142,0.9822
POP101610,Chanel,Chanel Limited,Eye Products,LE-8QZPWHVP,Chanel Lumière Mascara,43.72,Europe,Berlin,Airport Duty-Free,Mall Kiosk,2025-03-05,2025-04-23,49,1713,500,835.9806052,0.5981
POP100525,Sisley-Paris,Sisley,Face Products,LE-1D5Y3ZBR,Sisley-Paris Glow Setting Powder,69.95,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-06-19,2024-09-02,75,1303,1839,2498.98084,0.7359
POP100725,Huda Beauty,Private,Fragrances,LE-ERZLGD1L,Huda Beauty Opulence Serum,245.82,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-08-06,,69,1140,1685,2589.121082,0.6508
POP100055,Estée Lauder,Estée Lauder,Fragrances,LE-VP0VTIXZ,Estée Lauder Éclat Fragrance,235.91,North America,Chicago,Art/Design District,Mall Kiosk,2025-01-14,2025-01-30,16,580,244,250,0.976
POP100638,NARS,Estée Lauder Companies,Eye Products,LE-IUP6YFCR,NARS Satin Mascara,50.33,Middle East,Riyadh,High-Street,Standalone Pop-Up,2024-11-19,2025-01-15,57,1945,512,1152.893492,0.4441
POP100302,Hourglass,Unilever,Eye Products,LE-C0CT3XYA,Hourglass Pearl Eyeshadow Palette,55.42,Middle East,Doha,Art/Design District,Flash Event,2024-04-22,2024-05-02,10,1272,802,1202.038369,0.6672
POP100718,NARS,Estée Lauder Companies,Eye Products,LE-ARFANHJT,NARS Satin Eyeshadow Palette,96.19,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-12-15,2025-02-18,65,2064,1013,1205.952381,0.84
POP100624,Guerlain,LVMH,Face Products,LE-BUT9S4XR,Guerlain Noir Foundation,61.14,Europe,Berlin,Art/Design District,Mall Kiosk,2025-04-27,2025-06-20,54,603,589,1109.019017,0.5311
POP100007,Estée Lauder,Estée Lauder,Eye Products,LE-379Z7TE2,Estée Lauder Noir Eyeshadow Palette,148.76,Europe,Milan,High-Street,Mobile Pop-Up Truck,2024-09-28,2024-10-28,30,1651,620,758.0388801,0.8179
POP100803,Givenchy Beauty,LVMH,Fragrances,LE-R9JXFTY4,Givenchy Beauty Noir Blush,32.27,Middle East,Doha,Luxury Mall,Mobile Pop-Up Truck,2024-11-21,2024-12-13,22,1593,4634,4699.79716,0.986
POP101049,Shiseido,Shiseido Company Limited,Other,LE-ZDZCLPE2,Shiseido Glow Highlighter,60.84,Asia-Pacific,Shanghai,Luxury Mall,Standalone Pop-Up,2024-05-30,2024-08-15,77,2022,3920,4991.087344,0.7854
POP100336,Armani Beauty,L’Oréal Group,Lip Products,LE-9IUTMMUE,Armani Beauty Pearl Lipstick,50.61,Middle East,Jeddah,Luxury Mall,Mall Kiosk,2024-10-18,2024-12-10,53,1122,1328,1914.924297,0.6935
POP100047,Fenty Beauty,LVMH,Eye Products,LE-NGUURRU4,Fenty Beauty Opulence Eyeshadow Palette,73.83,Asia-Pacific,Singapore,High-Street,Standalone Pop-Up,2025-03-13,2025-06-02,81,1894,2574,3176.993335,0.8102
POP101658,La Prairie,Beiersdorf,Other,LE-ITSSJPKE,La Prairie Éclat Highlighter,68.92,North America,Toronto,Luxury Mall,Shop-in-Shop,2024-08-10,2024-10-24,75,730,3558,4178.017849,0.8516
POP100106,Shiseido,Shiseido Company Limited,Other,LE-DIHEYG4C,Shiseido Velvet Primer,52.09,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2025-02-22,2025-05-19,86,1871,787,1192.9665,0.6597
POP100349,Estée Lauder,Estée Lauder,Other,LE-5A101AGA,Estée Lauder Opulence Primer,46.56,Middle East,Riyadh,Airport Duty-Free,Shop-in-Shop,2024-03-17,2024-06-13,88,1696,2508,4268.93617,0.5875
POP101079,Hermès Beauty,Hermès International,Fragrances,LE-DKDGYRST,Hermès Beauty Rouge Serum,256.19,Middle East,Abu Dhabi,Art/Design District,Flash Event,2025-04-10,2025-07-05,86,1237,2155,2331.998701,0.9241
POP100238,MAC Cosmetics,Estée Lauder Companies,Face Products,LE-WUNL1PRK,MAC Cosmetics Velvet Setting Powder,59.72,Europe,Milan,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-15,2024-09-26,73,1357,197,330.9811828,0.5952
POP100213,Shiseido,Shiseido Company Limited,Other,LE-MZW4THMT,Shiseido Pearl Primer,42.38,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2025-04-16,2025-06-02,47,767,969,1418.948602,0.6829
POP101144,Chanel,Chanel Limited,Eye Products,LE-W55O08HP,Chanel Glow Eyeshadow Palette,61.21,North America,Chicago,Airport Duty-Free,Standalone Pop-Up,2024-09-29,2024-10-31,32,2236,3404,4601.243579,0.7398
POP101403,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-0TVVLHSI,Clé de Peau Beauté Mirage Highlighter,81.11,Asia-Pacific,Tokyo,High-Street,Mall Kiosk,2024-08-15,2024-10-18,64,1953,772,1314.93783,0.5871
POP101352,Charlotte Tilbury,Puig,Other,LE-39J5BWCH,Charlotte Tilbury Mirage Primer,79.8,Asia-Pacific,Hong Kong,Luxury Mall,Mobile Pop-Up Truck,2025-03-10,2025-05-22,73,1778,2099,2694.134257,0.7791
POP100793,NARS,Estée Lauder Companies,Eye Products,LE-3UZQNNUS,NARS Glow Eyeshadow Palette,55.92,Europe,London,Art/Design District,Flash Event,2024-11-01,2024-11-11,10,704,3040,4298.03478,0.7073
POP101096,Givenchy Beauty,LVMH,Fragrances,LE-NF3P9BES,Givenchy Beauty Lumière Fragrance,232.01,Asia-Pacific,Hong Kong,Airport Duty-Free,Mobile Pop-Up Truck,2025-01-30,2025-02-06,7,1243,1858,2926.906112,0.6348
POP101317,Estée Lauder,Estée Lauder,Other,LE-04IMVEC8,Estée Lauder Glow Blush,47.8,Europe,Paris,Luxury Mall,Shop-in-Shop,2024-09-24,2024-10-19,25,1084,1463,1623.931624,0.9009
POP101258,Sisley-Paris,Sisley,Face Products,LE-GI3E7RJM,Sisley-Paris Mirage Setting Powder,75.82,Europe,London,Luxury Mall,Mobile Pop-Up Truck,2024-07-26,2024-10-08,74,1497,2009,4105.865522,0.4893
POP101767,Hermès Beauty,Hermès International,Eye Products,LE-AQ2FIV23,Hermès Beauty Noir Eyeshadow Palette,143.46,Europe,Paris,Luxury Mall,Flash Event,2024-08-08,2024-10-24,77,1868,767,1581.117295,0.4851
POP101865,Huda Beauty,Private,Eye Products,LE-EAUN55FK,Huda Beauty Mirage Mascara,48.2,North America,Miami,Art/Design District,Standalone Pop-Up,2025-05-03,2025-06-21,49,1230,3921,4690.191388,0.836
POP100523,Armani Beauty,L’Oréal Group,Fragrances,LE-AU99AG00,Armani Beauty Noir Highlighter,58.26,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2025-07-03,2025-07-24,21,1656,821,889.9728997,0.9225
POP100232,MAC Cosmetics,Estée Lauder Companies,Eye Products,LE-BTTII2PZ,MAC Cosmetics Lumière Eyeshadow Palette,58.02,Middle East,Dubai,Department Store Atrium,Mall Kiosk,2025-02-20,2025-05-19,88,1742,674,972.021921,0.6934
POP100644,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-VZN3C35Y,Tom Ford Beauty Glow Fragrance,226.14,Latin America,Bogotá,High-Street,Standalone Pop-Up,2024-09-01,2024-09-13,12,2656,2370,2879.008746,0.8232
POP102059,Armani Beauty,L’Oréal Group,Face Products,LE-B9JWQ31V,Armani Beauty Opulence Setting Powder,80.24,Europe,Paris,High-Street,Standalone Pop-Up,2024-06-24,2024-08-01,38,1770,1522,3408.734602,0.4465
POP100533,Lancôme,L’Oréal Group,Skincare,LE-6U6UQY1T,Lancôme Glow Serum,293.29,Europe,Madrid,Art/Design District,Shop-in-Shop,2024-09-25,2024-11-28,64,827,1716,2555.853441,0.6714
POP101689,Estée Lauder,Estée Lauder,Eye Products,LE-JGU79HLZ,Estée Lauder Rouge Mascara,35.08,Latin America,Lima,Luxury Mall,Flash Event,2024-12-05,2024-12-22,17,1450,245,280,0.875
POP100603,Hermès Beauty,Hermès International,Face Products,LE-LTJQQ79K,Hermès Beauty Noir Setting Powder,69.41,Latin America,Lima,Art/Design District,Mall Kiosk,2024-04-13,2024-05-06,23,1174,1326,2844.272844,0.4662
POP101453,Bobbi Brown,Estée Lauder Companies,Other,LE-72IOIR3F,Bobbi Brown Mirage Primer,68.24,Latin America,Mexico City,Luxury Mall,Flash Event,2024-05-15,2024-07-25,71,785,1897,2053.030303,0.924
POP101074,YSL Beauty,L’Oréal Group,Eye Products,LE-VPMD0IZT,YSL Beauty Glow Eyeshadow Palette,78.74,North America,Chicago,Airport Duty-Free,Flash Event,2024-08-11,2024-09-01,21,1221,207,271.0133543,0.7638
POP101463,Fenty Beauty,LVMH,Fragrances,LE-N6SXRR7F,Fenty Beauty Opulence Fragrance,287.33,Europe,Milan,Luxury Mall,Mall Kiosk,2024-04-12,2024-05-09,27,1498,2487,3943.237672,0.6307
POP100060,Chanel,Chanel Limited,Fragrances,LE-S68ECEFZ,Chanel Opulence Fragrance,143.73,Latin America,Buenos Aires,High-Street,Shop-in-Shop,2024-05-22,2024-07-26,65,1005,3485,4987.83455,0.6987
POP101414,Tom Ford Beauty,Estée Lauder Companies,Lip Products,LE-65AAGHFZ,Tom Ford Beauty Éclat Lipstick,43.92,Asia-Pacific,Tokyo,High-Street,Standalone Pop-Up,2024-03-16,2024-05-27,72,2162,968,1106.032907,0.8752
POP100092,Givenchy Beauty,LVMH,Lip Products,LE-AI8J09Q6,Givenchy Beauty Rouge Lipstick,67.22,Europe,Berlin,High-Street,Shop-in-Shop,2025-06-22,2025-07-19,27,1045,3351,4403.995269,0.7609
POP100666,YSL Beauty,L’Oréal Group,Eye Products,LE-FGQH8GXW,YSL Beauty Mirage Mascara,57.63,Europe,Milan,Department Store Atrium,Mobile Pop-Up Truck,2024-10-08,2024-11-01,24,1558,1965,2250.085881,0.8733
POP101244,Armani Beauty,L’Oréal Group,Fragrances,LE-PZE72E6U,Armani Beauty Rouge Blush,42.56,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2025-03-06,2025-06-01,87,1720,595,631.9702602,0.9415
POP101808,Hermès Beauty,Hermès International,Fragrances,LE-U7J9MXG2,Hermès Beauty Lumière Highlighter,41.51,Europe,Madrid,High-Street,Standalone Pop-Up,2024-06-09,2024-08-16,68,1028,2488,4299.291515,0.5787
POP100280,Hourglass,Unilever,Fragrances,LE-6LB3HXWZ,Hourglass Glow Fragrance,287.97,Middle East,Riyadh,Art/Design District,Shop-in-Shop,2024-03-18,2024-06-16,90,862,1527,2024.125133,0.7544
POP101929,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-5DNVJRQD,Tom Ford Beauty Velvet Fragrance,395.26,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2025-05-11,2025-08-01,82,930,876,930.0350356,0.9419
POP100359,Lancôme,L’Oréal Group,Fragrances,LE-T53XWPF8,Lancôme Pearl Fragrance,235.07,Latin America,São Paulo,Department Store Atrium,Standalone Pop-Up,2024-05-22,2024-07-29,68,734,2321,4485.890993,0.5174
