event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct
POP100898,Huda Beauty,Europe,Madrid,Luxury Mall,Mobile Pop-Up Truck,2024-06-13,2024-07-19,36,LE-JGMND4RR,Huda Beauty Mirage Serum,288.9,1570,1816,91.35
POP101269,Chanel,Europe,Madrid,Luxury Mall,Shop-in-Shop,2024-09-25,2024-11-01,37,LE-M14BWED7,Chanel Satin Blush,61.95,868,2484,61.96
POP101329,MAC Cosmetics,Europe,Berlin,High-Street,Standalone Pop-Up,2024-09-03,2024-09-18,15,LE-TPP0U3Z8,MAC Cosmetics Satin Mascara,33.94,996,1572,76.09
POP101216,Hermès Beauty,Latin America,Lima,Luxury Mall,Flash Event,2025-03-02,2025-04-11,40,LE-C4TFBH7D,Hermès Beauty Pearl Blush,30.31,1300,1111,63.85
POP100842,Chanel,Latin America,Bogotá,High-Street,Flash Event,2024-04-23,2024-06-20,58,LE-3MKHO64L,Chanel Pearl Eyeshadow Palette,114.02,2713,2603,83.7
POP101592,Pat McGrath Labs,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-04-04,2025-06-15,72,LE-OLES9VW7,Pat McGrath Labs Glow Primer,69.86,2289,2880,68.17
POP101292,Fenty Beauty,Europe,Paris,Airport Duty-Free,Flash Event,2025-04-22,2025-05-18,26,LE-HM0UGGKF,Fenty Beauty Rouge Setting Powder,75.36,1229,2894,74.03
POP100276,NARS,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-08-04,2024-08-17,13,LE-YN89TXL5,NARS Pearl Eyeshadow Palette,110.21,1645,293,67.05
POP100661,NARS,Latin America,São Paulo,Art/Design District,Mall Kiosk,2024-12-18,2025-02-08,52,LE-FSAYRZFD,NARS Satin Highlighter,62.66,515,1999,74.87
POP101351,Valentino Beauty,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-03-17,2024-04-01,15,LE-HBUQHAY5,Valentino Beauty Noir Highlighter,58.81,1227,3025,79.56
POP100314,MAC Cosmetics,North America,New York,Airport Duty-Free,Mall Kiosk,2024-09-10,2024-09-16,6,LE-8IWXHXC5,MAC Cosmetics Glow Mascara,45.91,1765,3040,77.0
POP100691,Dior,North America,Chicago,Luxury Mall,Mobile Pop-Up Truck,2024-03-18,2024-04-30,43,LE-6WWQAVXW,Dior Glow Highlighter,73.69,2021,2248,72.77
POP101684,Hourglass,Middle East,Riyadh,Art/Design District,Mall Kiosk,2024-07-09,2024-08-07,29,LE-GE03KQM4,Hourglass Opulence Lipstick,45.42,703,1155,67.31
POP100424,Hermès Beauty,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2024-06-23,2024-08-23,61,LE-6VCZEZCV,Hermès Beauty Mirage Lipstick,68.1,2219,3736,85.39
POP100594,Rare Beauty,Asia-Pacific,Tokyo,Airport Duty-Free,Mobile Pop-Up Truck,2024-12-18,2025-03-12,84,LE-YLL2RN3M,Rare Beauty Éclat Fragrance,97.69,2019,2105,95.25
POP102114,Clé de Peau Beauté,North America,Los Angeles,High-Street,Shop-in-Shop,2024-05-28,2024-06-05,8,LE-4VMRTGF4,Clé de Peau Beauté Lumière Foundation,110.78,2526,1968,71.43
POP100622,La Prairie,Europe,Madrid,High-Street,Shop-in-Shop,2024-11-02,2025-01-19,78,LE-RE4JLN7C,La Prairie Noir Highlighter,58.3,2371,3386,82.46
POP101622,Valentino Beauty,Europe,Milan,Department Store Atrium,Shop-in-Shop,2024-11-15,2025-02-09,86,LE-Y9BDQR4V,Valentino Beauty Éclat Highlighter,59.38,1167,1976,67.26
POP101885,Huda Beauty,Europe,Milan,Art/Design District,Flash Event,2024-05-28,2024-07-23,56,LE-7B15QBXK,Huda Beauty Glow Highlighter,43.43,835,1453,63.87
POP100227,Rare Beauty,North America,New York,Luxury Mall,Flash Event,2024-09-25,2024-09-30,5,LE-15FOFRKZ,Rare Beauty Rouge Eyeshadow Palette,121.79,1051,2848,76.91
POP101906,Clé de Peau Beauté,Asia-Pacific,Shanghai,Department Store Atrium,Standalone Pop-Up,2024-12-24,2025-01-24,31,LE-KDZYXPOA,Clé de Peau Beauté Mirage Serum,106.07,1506,3520,74.85
POP101169,Lancôme,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-04-26,2025-05-22,26,LE-9APGLVGA,Lancôme Lumière Setting Powder,76.43,909,1654,74.5
POP101491,Pat McGrath Labs,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2024-06-16,2024-08-14,59,LE-TYZXMCEK,Pat McGrath Labs Velvet Eyeshadow Palette,114.27,1611,3068,62.73
POP101289,La Prairie,Latin America,Lima,Airport Duty-Free,Standalone Pop-Up,2024-06-19,2024-07-24,35,LE-NHU70LY5,La Prairie Éclat Serum,213.68,1701,764,65.64
POP100066,Hourglass,Europe,Paris,High-Street,Mall Kiosk,2024-06-17,2024-07-21,34,LE-JJ09T681,Hourglass Glow Mascara,68.24,2236,753,93.19
POP100024,Charlotte Tilbury,Europe,Milan,High-Street,Shop-in-Shop,2025-02-21,2025-03-17,24,LE-YVR7JMPE,Charlotte Tilbury Éclat Highlighter,62.59,1881,2146,45.43
POP100144,Hourglass,Middle East,Riyadh,Luxury Mall,Mall Kiosk,2024-08-25,2024-11-06,73,LE-CO3YFLEI,Hourglass Pearl Serum,204.34,851,3322,76.11
POP100536,Valentino Beauty,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-04-29,2024-07-17,79,LE-HY1X1L61,Valentino Beauty Éclat Primer,46.48,2096,2342,89.77
POP100811,MAC Cosmetics,North America,Toronto,Luxury Mall,Mall Kiosk,2025-02-18,2025-04-22,63,LE-XNI3B9RK,MAC Cosmetics Opulence Highlighter,78.32,838,1434,52.53
POP101255,Tom Ford Beauty,Latin America,Mexico City,Department Store Atrium,Mobile Pop-Up Truck,2024-06-25,2024-08-31,67,LE-KIBW3HV6,Tom Ford Beauty Lumière Serum,92.73,1386,1534,51.24
POP100085,Shiseido,Europe,Madrid,Department Store Atrium,Standalone Pop-Up,2024-03-05,2024-03-30,25,LE-7AW6UOB9,Shiseido Éclat Fragrance,383.08,1664,230,84.25
POP101829,YSL Beauty,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-09-26,2024-11-12,47,LE-JRCMDAAA,YSL Beauty Noir Highlighter,84.86,2152,2779,86.36
POP101870,Lancôme,Europe,Madrid,High-Street,Standalone Pop-Up,2024-11-28,2025-01-19,52,LE-A6LX1BGF,Lancôme Rouge Mascara,30.53,2553,3845,80.86
POP101200,Hermès Beauty,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2025-05-05,2025-06-17,43,LE-N1500QJW,Hermès Beauty Lumière Mascara,52.1,1251,1186,68.63
POP102016,Charlotte Tilbury,Asia-Pacific,,Airport Duty-Free,Mall Kiosk,2024-11-27,2024-12-16,19,LE-AT0NGX2N,Charlotte Tilbury Rouge Fragrance,103.45,1300,2999,77.51
POP102031,Fenty Beauty,Middle East,,Department Store Atrium,Flash Event,2024-11-29,2025-01-12,44,LE-66ISOTJ0,Fenty Beauty Mirage Setting Powder,62.74,683,2655,84.29
POP101537,Lancôme,Asia-Pacific,Hong Kong,Luxury Mall,Standalone Pop-Up,2025-02-11,2025-02-27,16,LE-BQGK8CVC,Lancôme Rouge Serum,200.43,1040,977,87.47
POP101280,Fenty Beauty,Latin America,Lima,Airport Duty-Free,Mobile Pop-Up Truck,2025-08-06,2025-08-11,5,LE-2ODXWZH5,Fenty Beauty Pearl Highlighter,58.2,1070,3475,77.95
POP100362,Dior,North America,Chicago,Art/Design District,Mall Kiosk,2024-12-10,2025-01-29,50,LE-7A5ANDDQ,Dior Velvet Eyeshadow Palette,131.94,1032,3371,74.27
POP101798,Lancôme,Latin America,Bogotá,Airport Duty-Free,Standalone Pop-Up,2024-12-08,2025-01-07,30,LE-LTD6L10A,Lancôme Glow Serum,105.49,1278,1865,76.06
POP101290,Huda Beauty,Asia-Pacific,Tokyo,Department Store Atrium,Flash Event,2025-02-04,2025-02-24,20,LE-8VJPK3ZG,Huda Beauty Éclat Mascara,56.53,760,3179,100.0
POP101026,Pat McGrath Labs,Europe,Berlin,Airport Duty-Free,Shop-in-Shop,2025-02-17,2025-03-04,15,LE-F6500LB2,Pat McGrath Labs Pearl Serum,135.45,1826,818,45.39
POP101030,Dior,Middle East,Jeddah,Airport Duty-Free,Mobile Pop-Up Truck,2025-03-15,2025-05-21,67,LE-OY5YGZ46,Dior Glow Lipstick,51.68,1281,1685,71.49
POP101360,Estée Lauder,North America,Miami,Airport Duty-Free,Flash Event,2025-06-06,2025-07-11,35,LE-2A3S7KN6,Estée Lauder Rouge Lipstick,70.37,1995,1916,88.29
POP101518,YSL Beauty,North America,Los Angeles,Department Store Atrium,Shop-in-Shop,2024-12-28,2025-01-07,10,LE-D4RHGZB1,YSL Beauty Noir Mascara,65.03,989,2740,58.66
POP101202,Hourglass,Middle East,Dubai,Luxury Mall,Standalone Pop-Up,2024-12-14,2024-12-26,12,LE-6BAFGWQW,Hourglass Opulence Serum,210.57,1312,2112,48.83
POP100665,Dior,Latin America,Bogotá,High-Street,Standalone Pop-Up,2024-09-28,,55,LE-J9K9OL2S,Dior Opulence Primer,58.97,1093,1411,92.77
POP100364,Shiseido,North America,New York,Department Store Atrium,Shop-in-Shop,2024-07-11,2024-09-12,63,LE-Q2S60PSK,Shiseido Opulence Lipstick,75.11,1521,267,81.16
POP100077,Givenchy Beauty,North America,Los Angeles,Art/Design District,Mall Kiosk,2024-12-15,2025-02-22,69,LE-OXICESNC,Givenchy Beauty Rouge Mascara,39.02,813,1839,60.28
POP100027,Bobbi Brown,Asia-Pacific,Hong Kong,High-Street,Flash Event,2025-03-24,2025-04-11,18,LE-NJW75B95,Bobbi Brown Velvet Mascara,71.61,2585,4749,98.22
POP101610,Chanel,Europe,Berlin,Airport Duty-Free,Mall Kiosk,2025-03-05,2025-04-23,49,LE-8QZPWHVP,Chanel Lumière Mascara,43.72,1713,500,59.81
POP100525,Sisley-Paris,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-06-19,2024-09-02,75,LE-1D5Y3ZBR,Sisley-Paris Glow Setting Powder,69.95,1303,1839,73.59
POP100725,Huda Beauty,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-08-06,,69,LE-ERZLGD1L,Huda Beauty Opulence Serum,245.82,1140,1685,65.08
POP100055,Estée Lauder,North America,Chicago,Art/Design District,Mall Kiosk,2025-01-14,2025-01-30,16,LE-VP0VTIXZ,Estée Lauder Éclat Fragrance,235.91,580,244,97.6
POP100638,NARS,Middle East,Riyadh,High-Street,Standalone Pop-Up,2024-11-19,2025-01-15,57,LE-IUP6YFCR,NARS Satin Mascara,50.33,1945,512,44.41
POP100302,Hourglass,Middle East,Doha,Art/Design District,Flash Event,2024-04-22,2024-05-02,10,LE-C0CT3XYA,Hourglass Pearl Eyeshadow Palette,55.42,1272,802,66.72
POP100718,NARS,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-12-15,2025-02-18,65,LE-ARFANHJT,NARS Satin Eyeshadow Palette,96.19,2064,1013,84.0
POP100624,Guerlain,Europe,Berlin,Art/Design District,Mall Kiosk,2025-04-27,2025-06-20,54,LE-BUT9S4XR,Guerlain Noir Foundation,61.14,603,589,53.11
POP100007,Estée Lauder,Europe,Milan,High-Street,Mobile Pop-Up Truck,2024-09-28,2024-10-28,30,LE-379Z7TE2,Estée Lauder Noir Eyeshadow Palette,148.76,1651,620,81.79
POP100803,Givenchy Beauty,Middle East,Doha,Luxury Mall,Mobile Pop-Up Truck,2024-11-21,2024-12-13,22,LE-R9JXFTY4,Givenchy Beauty Noir Blush,32.27,1593,4634,98.6
POP101049,Shiseido,Asia-Pacific,Shanghai,Luxury Mall,Standalone Pop-Up,2024-05-30,2024-08-15,77,LE-ZDZCLPE2,Shiseido Glow Highlighter,60.84,2022,3920,78.54
POP100336,Armani Beauty,Middle East,Jeddah,Luxury Mall,Mall Kiosk,2024-10-18,2024-12-10,53,LE-9IUTMMUE,Armani Beauty Pearl Lipstick,50.61,1122,1328,69.35
POP100047,Fenty Beauty,Asia-Pacific,Singapore,High-Street,Standalone Pop-Up,2025-03-13,2025-06-02,81,LE-NGUURRU4,Fenty Beauty Opulence Eyeshadow Palette,73.83,1894,2574,81.02
POP101658,La Prairie,North America,Toronto,Luxury Mall,Shop-in-Shop,2024-08-10,2024-10-24,75,LE-ITSSJPKE,La Prairie Éclat Highlighter,68.92,730,3558,85.16
POP100106,Shiseido,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2025-02-22,2025-05-19,86,LE-DIHEYG4C,Shiseido Velvet Primer,52.09,1871,787,65.97
POP100349,Estée Lauder,Middle East,Riyadh,Airport Duty-Free,Shop-in-Shop,2024-03-17,2024-06-13,88,LE-5A101AGA,Estée Lauder Opulence Primer,46.56,1696,2508,58.75
POP101079,Hermès Beauty,Middle East,Abu Dhabi,Art/Design District,Flash Event,2025-04-10,2025-07-05,86,LE-DKDGYRST,Hermès Beauty Rouge Serum,256.19,1237,2155,92.41
POP100238,MAC Cosmetics,Europe,Milan,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-15,2024-09-26,73,LE-WUNL1PRK,MAC Cosmetics Velvet Setting Powder,59.72,1357,197,59.52
POP100213,Shiseido,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2025-04-16,2025-06-02,47,LE-MZW4THMT,Shiseido Pearl Primer,42.38,767,969,68.29
POP101144,Chanel,North America,Chicago,Airport Duty-Free,Standalone Pop-Up,2024-09-29,2024-10-31,32,LE-W55O08HP,Chanel Glow Eyeshadow Palette,61.21,2236,3404,73.98
POP101403,Clé de Peau Beauté,Asia-Pacific,Tokyo,High-Street,Mall Kiosk,2024-08-15,2024-10-18,64,LE-0TVVLHSI,Clé de Peau Beauté Mirage Highlighter,81.11,1953,772,58.71
POP101352,Charlotte Tilbury,Asia-Pacific,Hong Kong,Luxury Mall,Mobile Pop-Up Truck,2025-03-10,2025-05-22,73,LE-39J5BWCH,Charlotte Tilbury Mirage Primer,79.8,1778,2099,77.91
POP100793,NARS,Europe,London,Art/Design District,Flash Event,2024-11-01,2024-11-11,10,LE-3UZQNNUS,NARS Glow Eyeshadow Palette,55.92,704,3040,70.73
POP101096,Givenchy Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Mobile Pop-Up Truck,2025-01-30,2025-02-06,7,LE-NF3P9BES,Givenchy Beauty Lumière Fragrance,232.01,1243,1858,63.48
POP101317,Estée Lauder,Europe,Paris,Luxury Mall,Shop-in-Shop,2024-09-24,2024-10-19,25,LE-04IMVEC8,Estée Lauder Glow Blush,47.8,1084,1463,90.09
POP101258,Sisley-Paris,Europe,London,Luxury Mall,Mobile Pop-Up Truck,2024-07-26,2024-10-08,74,LE-GI3E7RJM,Sisley-Paris Mirage Setting Powder,75.82,1497,2009,48.93
POP101767,Hermès Beauty,Europe,Paris,Luxury Mall,Flash Event,2024-08-08,2024-10-24,77,LE-AQ2FIV23,Hermès Beauty Noir Eyeshadow Palette,143.46,1868,767,48.51
POP101865,Huda Beauty,North America,Miami,Art/Design District,Standalone Pop-Up,2025-05-03,2025-06-21,49,LE-EAUN55FK,Huda Beauty Mirage Mascara,48.2,1230,3921,83.6
POP100523,Armani Beauty,Latin America,Buenos Aires,Department Store Atrium,Standalone Pop-Up,2025-07-03,2025-07-24,21,LE-AU99AG00,Armani Beauty Noir Highlighter,58.26,1656,821,92.25
POP100232,MAC Cosmetics,Middle East,Dubai,Department Store Atrium,Mall Kiosk,2025-02-20,2025-05-19,88,LE-BTTII2PZ,MAC Cosmetics Lumière Eyeshadow Palette,58.02,1742,674,69.34
POP100644,Tom Ford Beauty,Latin America,Bogotá,High-Street,Standalone Pop-Up,2024-09-01,2024-09-13,12,LE-VZN3C35Y,Tom Ford Beauty Glow Fragrance,226.14,2656,2370,82.32
POP102059,Armani Beauty,Europe,Paris,High-Street,Standalone Pop-Up,2024-06-24,2024-08-01,38,LE-B9JWQ31V,Armani Beauty Opulence Setting Powder,80.24,1770,1522,44.65
POP100533,Lancôme,Europe,Madrid,Art/Design District,Shop-in-Shop,2024-09-25,2024-11-28,64,LE-6U6UQY1T,Lancôme Glow Serum,293.29,827,1716,67.14
POP101689,Estée Lauder,Latin America,Lima,Luxury Mall,Flash Event,2024-12-05,2024-12-22,17,LE-JGU79HLZ,Estée Lauder Rouge Mascara,35.08,1450,245,87.5
POP100603,Hermès Beauty,Latin America,Lima,Art/Design District,Mall Kiosk,2024-04-13,2024-05-06,23,LE-LTJQQ79K,Hermès Beauty Noir Setting Powder,69.41,1174,1326,46.62
POP101453,Bobbi Brown,Latin America,Mexico City,Luxury Mall,Flash Event,2024-05-15,2024-07-25,71,LE-72IOIR3F,Bobbi Brown Mirage Primer,68.24,785,1897,92.4
POP101074,YSL Beauty,North America,Chicago,Airport Duty-Free,Flash Event,2024-08-11,2024-09-01,21,LE-VPMD0IZT,YSL Beauty Glow Eyeshadow Palette,78.74,1221,207,76.38
POP101463,Fenty Beauty,Europe,Milan,Luxury Mall,Mall Kiosk,2024-04-12,2024-05-09,27,LE-N6SXRR7F,Fenty Beauty Opulence Fragrance,287.33,1498,2487,63.07
POP100060,Chanel,Latin America,Buenos Aires,High-Street,Shop-in-Shop,2024-05-22,2024-07-26,65,LE-S68ECEFZ,Chanel Opulence Fragrance,143.73,1005,3485,69.87
POP101414,Tom Ford Beauty,Asia-Pacific,Tokyo,High-Street,Standalone Pop-Up,2024-03-16,2024-05-27,72,LE-65AAGHFZ,Tom Ford Beauty Éclat Lipstick,43.92,2162,968,87.52
POP100092,Givenchy Beauty,Europe,Berlin,High-Street,Shop-in-Shop,2025-06-22,2025-07-19,27,LE-AI8J09Q6,Givenchy Beauty Rouge Lipstick,67.22,1045,3351,76.09
POP100666,YSL Beauty,Europe,Milan,Department Store Atrium,Mobile Pop-Up Truck,2024-10-08,2024-11-01,24,LE-FGQH8GXW,YSL Beauty Mirage Mascara,57.63,1558,1965,87.33
POP101244,Armani Beauty,Middle East,Doha,Department Store Atrium,Standalone Pop-Up,2025-03-06,2025-06-01,87,LE-PZE72E6U,Armani Beauty Rouge Blush,42.56,1720,595,94.15
POP101808,Hermès Beauty,Europe,Madrid,High-Street,Standalone Pop-Up,2024-06-09,2024-08-16,68,LE-U7J9MXG2,Hermès Beauty Lumière Highlighter,41.51,1028,2488,57.87
POP100280,Hourglass,Middle East,Riyadh,Art/Design District,Shop-in-Shop,2024-03-18,2024-06-16,90,LE-6LB3HXWZ,Hourglass Glow Fragrance,287.97,862,1527,75.44
POP101929,Tom Ford Beauty,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2025-05-11,2025-08-01,82,LE-5DNVJRQD,Tom Ford Beauty Velvet Fragrance,395.26,930,876,94.19
POP100359,Lancôme,Latin America,São Paulo,Department Store Atrium,Standalone Pop-Up,2024-05-22,2024-07-29,68,LE-T53XWPF8,Lancôme Pearl Fragrance,235.07,734,2321,51.74
POP102022,Armani Beauty,North America,Miami,Department Store Atrium,Shop-in-Shop,2024-11-09,2024-12-22,43,LE-1CQX4T3N,Armani Beauty Mirage Primer,76.18,1778,3570,82.89
POP101307,Bobbi Brown,Latin America,Bogotá,Airport Duty-Free,Shop-in-Shop,2025-05-03,2025-05-26,23,LE-UMYEYJ57,Bobbi Brown Éclat Highlighter,55.21,1224,747,58.54
POP100847,Lancôme,Europe,Milan,High-Street,Shop-in-Shop,2025-01-09,2025-02-26,48,LE-JPUM1NSP,Lancôme Lumière Primer,71.06,2553,614,57.06
POP101206,Estée Lauder,Latin America,Mexico City,High-Street,Mall Kiosk,2024-03-30,2024-05-28,59,LE-KTQ0RRJM,Estée Lauder Noir Blush,55.53,2243,1523,68.48
POP101543,Chanel,North America,New York,Art/Design District,Mobile Pop-Up Truck,2025-02-09,2025-04-26,76,LE-7JLQDZ4B,Chanel Éclat Foundation,101.96,729,3723,83.46
POP100110,Pat McGrath Labs,Middle East,Riyadh,High-Street,Mall Kiosk,2024-07-09,2024-08-17,39,LE-N4QSW0BT,Pat McGrath Labs Éclat Blush,52.34,1890,1173,53.83
POP100042,YSL Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Flash Event,2024-09-16,2024-10-28,42,LE-A4DGE21D,YSL Beauty Noir Highlighter,76.52,1474,4092,96.67
POP100125,Dior,Europe,Berlin,High-Street,Mall Kiosk,2024-03-08,2024-04-21,44,LE-SMBE7AZ2,Dior Glow Setting Powder,53.59,2843,2706,88.93
POP100204,Guerlain,North America,Miami,Department Store Atrium,Standalone Pop-Up,2025-07-16,2025-07-21,5,LE-Q6ULWUV4,Guerlain Noir Highlighter,42.71,1445,2701,91.93
POP100052,Fenty Beauty,Latin America,Lima,Airport Duty-Free,Standalone Pop-Up,2024-03-14,2024-04-29,46,LE-8UUD658V,Fenty Beauty Rouge Lipstick,62.0,971,2656,54.94
POP100545,Tom Ford Beauty,Asia-Pacific,Tokyo,Luxury Mall,Mobile Pop-Up Truck,2024-05-05,2024-06-20,46,LE-E9VLRUPV,Tom Ford Beauty Éclat Setting Powder,52.68,1428,1837,47.57
POP100068,Dior,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2025-07-17,2025-08-10,24,LE-HH2AGFDR,Dior Glow Blush,45.91,674,1212,55.75
POP101272,Charlotte Tilbury,Europe,Berlin,Luxury Mall,Mobile Pop-Up Truck,2025-02-20,2025-03-16,24,LE-PA1OKYJT,Charlotte Tilbury Velvet Eyeshadow Palette,65.07,1694,2376,66.89
POP101730,Guerlain,Asia-Pacific,Shanghai,Department Store Atrium,Flash Event,2025-01-16,2025-02-20,35,LE-BHNXJOJP,Guerlain Opulence Eyeshadow Palette,93.53,1076,681,64.67
POP100183,Shiseido,Europe,Milan,Department Store Atrium,Flash Event,2024-08-26,2024-10-10,45,LE-RHNTG4IO,Shiseido Éclat Fragrance,339.17,1451,2981,71.11
POP100137,Shiseido,Latin America,Bogotá,Luxury Mall,Flash Event,2025-05-13,2025-07-15,63,LE-GVEGLPF6,Shiseido Éclat Serum,177.17,2055,1194,95.44
POP100899,Fenty Beauty,Asia-Pacific,Seoul,High-Street,Shop-in-Shop,2025-05-10,2025-05-14,4,LE-BQ6PS1IU,Fenty Beauty Velvet Highlighter,79.08,1241,866,72.59
POP100796,MAC Cosmetics,Latin America,Lima,High-Street,Mall Kiosk,2024-09-03,2024-09-15,12,LE-Z8RK75B0,MAC Cosmetics Satin Lipstick,68.08,1988,3110,71.74
POP100132,Givenchy Beauty,North America,Chicago,Luxury Mall,Shop-in-Shop,2025-01-30,2025-02-25,26,LE-DQDF4Z34,Givenchy Beauty Mirage Eyeshadow Palette,140.77,782,1842,53.27
POP100080,Shiseido,Europe,Madrid,High-Street,Mall Kiosk,2025-01-22,2025-02-14,23,LE-NOJ87Y1I,Shiseido Opulence Fragrance,183.49,2643,2572,69.99
POP101926,YSL Beauty,North America,Los Angeles,Luxury Mall,Standalone Pop-Up,2024-05-11,2024-05-29,18,LE-PR35YXTU,YSL Beauty Noir Eyeshadow Palette,56.9,1602,3707,93.82
POP102005,Lancôme,North America,Chicago,Airport Duty-Free,Shop-in-Shop,2024-12-18,2025-01-09,22,LE-4MNAF30G,Lancôme Mirage Setting Powder,78.66,935,1969,52.17
POP100541,YSL Beauty,North America,Los Angeles,Department Store Atrium,Flash Event,2025-06-19,2025-07-08,19,LE-QSRT3OUI,YSL Beauty Éclat Serum,201.69,1661,1102,79.91
POP101780,Hourglass,Europe,Berlin,High-Street,Mobile Pop-Up Truck,2024-05-10,2024-07-07,58,LE-YWFQDW31,Hourglass Mirage Serum,152.15,1003,1343,86.65
POP100983,MAC Cosmetics,Middle East,Abu Dhabi,Art/Design District,Mobile Pop-Up Truck,2024-04-13,2024-06-07,55,LE-Y6SXCHHP,MAC Cosmetics Mirage Fragrance,201.89,628,1322,49.4
POP100165,YSL Beauty,Europe,London,Airport Duty-Free,Shop-in-Shop,2025-01-20,2025-03-24,63,LE-LJ3NHP4P,YSL Beauty Rouge Eyeshadow Palette,114.03,2067,699,69.21
POP100248,La Prairie,Asia-Pacific,Hong Kong,Art/Design District,Mall Kiosk,2024-06-04,2024-08-25,82,LE-LSTXH42P,La Prairie Pearl Eyeshadow Palette,100.34,853,4016,89.52
POP100446,Charlotte Tilbury,Latin America,Lima,Airport Duty-Free,Shop-in-Shop,2024-11-21,2025-02-17,88,LE-ZVZBD66X,Charlotte Tilbury Rouge Fragrance,232.19,1437,1085,92.66
POP101284,Huda Beauty,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-08-20,2024-09-14,25,LE-GG5ON9IH,Huda Beauty Pearl Blush,65.42,1056,686,49.78
POP100858,Fenty Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2025-03-07,2025-05-18,72,LE-ACK7DQ9H,Fenty Beauty Pearl Setting Powder,46.2,2003,334,89.54
POP101987,Hourglass,North America,Miami,Luxury Mall,Flash Event,2024-12-08,2025-01-23,46,LE-1VRNDNQE,Hourglass Satin Fragrance,396.49,1366,3369,70.84
POP100097,Dior,North America,New York,High-Street,Flash Event,2024-11-19,2024-12-16,27,LE-KA4SCKB9,Dior Mirage Foundation,58.87,2476,561,61.72
POP100805,Charlotte Tilbury,Middle East,Riyadh,Luxury Mall,Flash Event,2024-10-01,2024-10-10,9,LE-CK3XA4PE,Charlotte Tilbury Mirage Blush,52.8,701,1511,68.22
POP100737,Clé de Peau Beauté,Middle East,Abu Dhabi,Airport Duty-Free,Mobile Pop-Up Truck,2024-10-08,2024-11-01,24,LE-CJLM37KD,Clé de Peau Beauté Velvet Mascara,70.73,1138,2052,76.91
POP101406,Chanel,North America,,High-Street,Flash Event,2025-03-09,2025-06-06,89,LE-QH2GBXH3,Chanel Opulence Blush,43.65,2717,1306,56.44
POP100102,Charlotte Tilbury,Middle East,Riyadh,Luxury Mall,Mall Kiosk,2025-01-10,2025-02-16,37,LE-MFHGC1T5,Charlotte Tilbury Rouge Setting Powder,46.07,1118,1841,71.69
POP100434,Estée Lauder,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-06-24,2024-07-05,11,LE-EPUQMF39,Estée Lauder Opulence Foundation,59.78,2351,1981,58.96
POP100074,NARS,Asia-Pacific,Hong Kong,High-Street,Mobile Pop-Up Truck,2024-04-19,2024-06-14,56,LE-3ONQCS9D,NARS Lumière Eyeshadow Palette,78.12,2624,2842,65.79
POP102001,Clé de Peau Beauté,North America,Toronto,Department Store Atrium,Standalone Pop-Up,2025-03-20,2025-04-19,30,LE-C89J9C7K,Clé de Peau Beauté Éclat Serum,273.67,1619,582,55.11
POP101341,Rare Beauty,Asia-Pacific,Hong Kong,High-Street,Flash Event,2024-03-07,2024-06-05,90,LE-JZRTBXOJ,Rare Beauty Satin Primer,38.17,1981,1583,72.12
POP101405,NARS,North America,Toronto,Luxury Mall,Mall Kiosk,2025-02-20,2025-04-11,50,LE-8UZ7HNRE,NARS Éclat Setting Powder,42.95,1405,869,64.42
POP101230,Estée Lauder,Europe,,Luxury Mall,Flash Event,2024-07-05,2024-08-16,42,LE-NO9CYOY2,Estée Lauder Rouge Fragrance,179.9,879,1054,61.17
