,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Brands""",,,,,"""Regions""",,,,,"""Products""",2133 records,,,,,"""Events""",2133 records,,,,,,,,,,,,
brand_id,brand,parent_company,,,region_id,region_name,,,,sku,product_name,category_id (FK),price_usd,,,event_id,brand_id (FK),location_id (FK),location_type_id (FK),event_type_id (FK),sku (FK),start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct,sales_conversion_rate
,,,,,,,,,,LE-K8U51WP4,Rare Beauty Glow Blush,2,45.82,,,POP100467,8,26,4,4,LE-K8U51WP4,2025-04-22,2025-06-13,52,700,1538,2523.793896,0.6094,0.0423
,,,,,,,,,,LE-JNGO47E8,Hermès Beauty Pearl Blush,2,59.68,,,POP100005,4,18,2,5,LE-JNGO47E8,2024-12-06,2025-01-03,28,1374,547,950.9735744,0.5752,0.0142
,,,,,,,,,,LE-9JN6XMH1,YSL Beauty Mirage Foundation,5,102.25,,,POP101777,3,18,3,2,LE-9JN6XMH1,2025-04-30,2025-05-29,29,2239,1016,1525.983779,0.6658,0.0156
,,,,,,,,,,LE-2MUSNZH3,Hourglass Noir Setting Powder,5,43.99,,,POP100547,23,26,3,3,LE-2MUSNZH3,2025-01-28,2025-03-03,34,1611,289,314.986376,0.9175,0.0053
,,,,,,,,,,LE-46HCJVT1,Valentino Beauty Éclat Serum,2,185.6,,,POP100228,2,18,4,2,LE-46HCJVT1,2024-06-23,2024-07-24,31,1573,4067,4089.903459,0.9944,0.0834
,,,,,,,,,,LE-2XH122VD,Chanel Satin Fragrance,2,369.81,,,POP101063,14,17,2,3,LE-2XH122VD,2024-04-11,2024-05-26,45,2244,1524,2694.960212,0.5655,0.0151
,,,,,,,,,,LE-D107UXUX,Tom Ford Beauty Pearl Highlighter,2,38.69,,,POP100542,5,19,4,2,LE-D107UXUX,2024-05-18,2024-08-09,83,1556,810,1636.033125,0.4951,0.0063
,,,,,,,,,,LE-J3YUUHSM,Charlotte Tilbury Velvet Primer,4,63.52,,,POP100242,1,17,3,3,LE-J3YUUHSM,2024-09-09,2024-12-06,88,1527,1482,1687.927107,0.878,0.011
,,,,,,,,,,LE-JGMND4RR,Huda Beauty Mirage Serum,2,288.9,,,POP100898,20,6,5,5,LE-JGMND4RR,2024-06-13,2024-07-19,36,1570,1816,1987.958402,0.9135,0.0321
,,,,,,,,,,LE-M14BWED7,Chanel Satin Blush,4,61.95,,,POP101269,14,6,5,3,LE-M14BWED7,2024-09-25,2024-11-01,37,868,2484,4009.038089,0.6196,0.0773
,,,,,,,,,,LE-TPP0U3Z8,MAC Cosmetics Satin Mascara,1,33.94,,,POP101329,13,3,3,2,LE-TPP0U3Z8,2024-09-03,2024-09-18,15,996,1572,2065.974504,0.7609,0.1052
,,,,,,,,,,LE-C4TFBH7D,Hermès Beauty Pearl Blush,2,30.31,,,POP101216,4,13,5,1,LE-C4TFBH7D,2025-03-02,2025-04-11,40,1300,1111,1740.015662,0.6385,0.0214
,,,,,,,,,,LE-3MKHO64L,Chanel Pearl Eyeshadow Palette,1,114.02,,,POP100842,14,18,3,1,LE-3MKHO64L,2024-04-23,2024-06-20,58,2713,2603,3109.916368,0.837,0.0165
,,,,,,,,,,LE-OLES9VW7,Pat McGrath Labs Glow Primer,4,69.86,,,POP101592,9,12,2,4,LE-OLES9VW7,2025-04-04,2025-06-15,72,2289,2880,4224.732287,0.6817,0.0175
,,,,,,,,,,LE-HM0UGGKF,Fenty Beauty Rouge Setting Powder,5,75.36,,,POP101292,22,24,2,1,LE-HM0UGGKF,2025-04-22,2025-05-18,26,1229,2894,3909.225989,0.7403,0.0906
,,,,,,,,,,LE-YN89TXL5,NARS Pearl Eyeshadow Palette,1,110.21,,,POP100276,15,11,2,1,LE-YN89TXL5,2024-08-04,2024-08-17,13,1645,293,436.9873229,0.6705,0.0137
,,,,,,,,,,LE-FSAYRZFD,NARS Satin Highlighter,4,62.66,,,POP100661,15,17,1,4,LE-FSAYRZFD,2024-12-18,2025-02-08,52,515,1999,2669.961266,0.7487,0.0746
,,,,,,,,,,LE-HBUQHAY5,Valentino Beauty Noir Highlighter,2,58.81,,,POP101351,2,23,2,1,LE-HBUQHAY5,2024-03-17,2024-04-01,15,1227,3025,3802.16189,0.7956,0.1644
,,,,,,,,,,LE-8IWXHXC5,MAC Cosmetics Glow Mascara,1,45.91,,,POP100314,13,2,2,4,LE-8IWXHXC5,2024-09-10,2024-09-16,6,1765,3040,3948.051948,0.77,0.2871
,,,,,,,,,,LE-6WWQAVXW,Dior Glow Highlighter,4,73.69,,,POP100691,18,4,5,5,LE-6WWQAVXW,2024-03-18,2024-04-30,43,2021,2248,3089.185104,0.7277,0.0259
,,,,,,,,,,LE-GE03KQM4,Hourglass Opulence Lipstick,3,45.42,,,POP101684,23,11,1,4,LE-GE03KQM4,2024-07-09,2024-08-07,29,703,1155,1715.941168,0.6731,0.0567
,,,,,,,,,,LE-6VCZEZCV,Hermès Beauty Mirage Lipstick,3,68.1,,,POP100424,4,26,3,5,LE-6VCZEZCV,2024-06-23,2024-08-23,61,2219,3736,4375.219581,0.8539,0.0276
,,,,,,,,,,LE-YLL2RN3M,Rare Beauty Éclat Fragrance,2,97.69,,,POP100594,8,7,2,5,LE-YLL2RN3M,2024-12-18,2025-03-12,84,2019,2105,2209.973753,0.9525,0.0124
,,,,,,,,,,LE-4VMRTGF4,Clé de Peau Beauté Lumière Foundation,5,110.78,,,POP102114,19,27,3,3,LE-4VMRTGF4,2024-05-28,2024-06-05,8,2526,1968,2755.144897,0.7143,0.0974
,,,,,,,,,,LE-RE4JLN7C,La Prairie Noir Highlighter,4,58.3,,,POP100622,12,6,3,3,LE-RE4JLN7C,2024-11-02,2025-01-19,78,2371,3386,4106.233325,0.8246,0.0183
,,,,,,,,,,LE-Y9BDQR4V,Valentino Beauty Éclat Highlighter,2,59.38,,,POP101622,2,16,4,3,LE-Y9BDQR4V,2024-11-15,2025-02-09,86,1167,1976,2937.853107,0.6726,0.0197
,,,,,,,,,,LE-7B15QBXK,Huda Beauty Glow Highlighter,2,43.43,,,POP101885,20,16,1,1,LE-7B15QBXK,2024-05-28,2024-07-23,56,835,1453,2274.933459,0.6387,0.0311
,,,,,,,,,,LE-15FOFRKZ,Rare Beauty Rouge Eyeshadow Palette,1,121.79,,,POP100227,8,2,5,1,LE-15FOFRKZ,2024-09-25,2024-09-30,5,1051,2848,3703.029515,0.7691,0.542
,,,,,,,,,,LE-KDZYXPOA,Clé de Peau Beauté Mirage Serum,2,106.07,,,POP101906,19,12,4,2,LE-KDZYXPOA,2024-12-24,2025-01-24,31,1506,3520,4702.738811,0.7485,0.0754
,,,,,,,,,,LE-9APGLVGA,Lancôme Lumière Setting Powder,5,76.43,,,POP101169,24,24,2,4,LE-9APGLVGA,2025-04-26,2025-05-22,26,909,1654,2220.134228,0.745,0.07
,,,,,,,,,,LE-TYZXMCEK,Pat McGrath Labs Velvet Eyeshadow Palette,1,114.27,,,POP101491,9,22,2,4,LE-TYZXMCEK,2024-06-16,2024-08-14,59,1611,3068,4890.801849,0.6273,0.0323
,,,,,,,,,,LE-NHU70LY5,La Prairie Éclat Serum,6,213.68,,,POP101289,12,13,2,2,LE-NHU70LY5,2024-06-19,2024-07-24,35,1701,764,1163.924436,0.6564,0.0128
,,,,,,,,,,LE-JJ09T681,Hourglass Glow Mascara,1,68.24,,,POP100066,23,24,3,4,LE-JJ09T681,2024-06-17,2024-07-21,34,2236,753,808.0266123,0.9319,0.0099
,,,,,,,,,,LE-YVR7JMPE,Charlotte Tilbury Éclat Highlighter,4,62.59,,,POP100024,1,16,3,3,LE-YVR7JMPE,2025-02-21,2025-03-17,24,1881,2146,4723.750825,0.4543,0.0475
,,,,,,,,,,LE-CO3YFLEI,Hourglass Pearl Serum,6,204.34,,,POP100144,23,11,5,4,LE-CO3YFLEI,2024-08-25,2024-11-06,73,851,3322,4364.735252,0.7611,0.0535
,,,,,,,,,,LE-HY1X1L61,Valentino Beauty Éclat Primer,2,46.48,,,POP100536,2,25,5,3,LE-HY1X1L61,2024-04-29,2024-07-17,79,2096,2342,2608.889384,0.8977,0.0141
,,,,,,,,,,LE-XNI3B9RK,MAC Cosmetics Opulence Highlighter,4,78.32,,,POP100811,13,8,5,4,LE-XNI3B9RK,2025-02-18,2025-04-22,63,838,1434,2729.868646,0.5253,0.0272
,,,,,,,,,,LE-KIBW3HV6,Tom Ford Beauty Lumière Serum,2,92.73,,,POP101255,5,25,4,5,LE-KIBW3HV6,2024-06-25,2024-08-31,67,1386,1534,2993.754879,0.5124,0.0165
,,,,,,,,,,LE-7AW6UOB9,Shiseido Éclat Fragrance,2,383.08,,,POP100085,21,6,4,2,LE-7AW6UOB9,2024-03-05,2024-03-30,25,1664,230,272.9970326,0.8425,0.0055
,,,,,,,,,,LE-JRCMDAAA,YSL Beauty Noir Highlighter,2,84.86,,,POP101829,3,26,3,4,LE-JRCMDAAA,2024-09-26,2024-11-12,47,2152,2779,3217.924965,0.8636,0.0275
,,,,,,,,,,LE-A6LX1BGF,Lancôme Rouge Mascara,1,30.53,,,POP101870,24,6,3,2,LE-A6LX1BGF,2024-11-28,2025-01-19,52,2553,3845,4755.132327,0.8086,0.029
,,,,,,,,,,LE-N1500QJW,Hermès Beauty Lumière Mascara,1,52.1,,,POP101200,4,9,1,5,LE-N1500QJW,2025-05-05,2025-06-17,43,1251,1186,1728.107242,0.6863,0.022
,,,,,,,,,,LE-AT0NGX2N,Charlotte Tilbury Rouge Fragrance,2,103.45,,,POP102016,1,30,2,4,LE-AT0NGX2N,2024-11-27,2024-12-16,19,1300,2999,3869.178171,0.7751,0.1214
,,,,,,,,,,LE-66ISOTJ0,Fenty Beauty Mirage Setting Powder,5,62.74,,,POP102031,22,30,4,1,LE-66ISOTJ0,2024-11-29,2025-01-12,44,683,2655,3149.839839,0.8429,0.0883
,,,,,,,,,,LE-BQGK8CVC,Lancôme Rouge Serum,6,200.43,,,POP101537,24,19,5,2,LE-BQGK8CVC,2025-02-11,2025-02-27,16,1040,977,1116.954384,0.8747,0.0587
,,,,,,,,,,LE-2ODXWZH5,Fenty Beauty Pearl Highlighter,2,58.2,,,POP101280,22,13,2,5,LE-2ODXWZH5,2025-08-06,2025-08-11,5,1070,3475,4457.985888,0.7795,0.6495
,,,,,,,,,,LE-7A5ANDDQ,Dior Velvet Eyeshadow Palette,1,131.94,,,POP100362,18,4,1,4,LE-7A5ANDDQ,2024-12-10,2025-01-29,50,1032,3371,4538.844756,0.7427,0.0653
,,,,,,,,,,LE-LTD6L10A,Lancôme Glow Serum,6,105.49,,,POP101798,24,18,2,2,LE-LTD6L10A,2024-12-08,2025-01-07,30,1278,1865,2452.01157,0.7606,0.0486
,,,,,,,,,,LE-8VJPK3ZG,Huda Beauty Éclat Mascara,1,56.53,,,POP101290,20,7,4,1,LE-8VJPK3ZG,2025-02-04,2025-02-24,20,760,3179,3179,1,0.2091
,,,,,,,,,,LE-F6500LB2,Pat McGrath Labs Pearl Serum,6,135.45,,,POP101026,9,3,2,3,LE-F6500LB2,2025-02-17,2025-03-04,15,1826,818,1802.159066,0.4539,0.0299
,,,,,,,,,,LE-OY5YGZ46,Dior Glow Lipstick,3,51.68,,,POP101030,18,20,2,5,LE-OY5YGZ46,2025-03-15,2025-05-21,67,1281,1685,2356.973003,0.7149,0.0196
,,,,,,,,,,LE-2A3S7KN6,Estée Lauder Rouge Lipstick,3,70.37,,,POP101360,10,1,2,1,LE-2A3S7KN6,2025-06-06,2025-07-11,35,1995,1916,2170.121192,0.8829,0.0274
,,,,,,,,,,LE-D4RHGZB1,YSL Beauty Noir Mascara,1,65.03,,,POP101518,3,27,4,3,LE-D4RHGZB1,2024-12-28,2025-01-07,10,989,2740,4670.985339,0.5866,0.277
,,,,,,,,,,LE-6BAFGWQW,Hourglass Opulence Serum,6,210.57,,,POP101202,23,23,5,2,LE-6BAFGWQW,2024-12-14,2024-12-26,12,1312,2112,4325.209912,0.4883,0.1341
,,,,,,,,,,LE-J9K9OL2S,Dior Opulence Primer,4,58.97,,,POP100665,18,18,3,2,LE-J9K9OL2S,2024-09-28,,55,1093,1411,1520.965829,0.9277,0.0235
,,,,,,,,,,LE-Q2S60PSK,Shiseido Opulence Lipstick,3,75.11,,,POP100364,21,2,4,3,LE-Q2S60PSK,2024-07-11,2024-09-12,63,1521,267,328.979793,0.8116,0.0028
,,,,,,,,,,LE-OXICESNC,Givenchy Beauty Rouge Mascara,1,39.02,,,POP100077,6,27,1,4,LE-OXICESNC,2024-12-15,2025-02-22,69,813,1839,3050.763106,0.6028,0.0328
,,,,,,,,,,LE-NJW75B95,Bobbi Brown Velvet Mascara,1,71.61,,,POP100027,17,19,3,1,LE-NJW75B95,2025-03-24,2025-04-11,18,2585,4749,4835.064142,0.9822,0.1021
,,,,,,,,,,LE-8QZPWHVP,Chanel Lumière Mascara,1,43.72,,,POP101610,14,3,2,4,LE-8QZPWHVP,2025-03-05,2025-04-23,49,1713,500,835.9806052,0.5981,0.006
,,,,,,,,,,LE-1D5Y3ZBR,Sisley-Paris Glow Setting Powder,5,69.95,,,POP100525,16,5,1,5,LE-1D5Y3ZBR,2024-06-19,2024-09-02,75,1303,1839,2498.98084,0.7359,0.0188
,,,,,,,,,,LE-ERZLGD1L,Huda Beauty Opulence Serum,2,245.82,,,POP100725,20,18,2,1,LE-ERZLGD1L,2024-08-06,,69,1140,1685,2589.121082,0.6508,0.0214
,,,,,,,,,,LE-VP0VTIXZ,Estée Lauder Éclat Fragrance,2,235.91,,,POP100055,10,4,1,4,LE-VP0VTIXZ,2025-01-14,2025-01-30,16,580,244,250,0.976,0.0263
,,,,,,,,,,LE-IUP6YFCR,NARS Satin Mascara,1,50.33,,,POP100638,15,11,3,2,LE-IUP6YFCR,2024-11-19,2025-01-15,57,1945,512,1152.893492,0.4441,0.0046
,,,,,,,,,,LE-C0CT3XYA,Hourglass Pearl Eyeshadow Palette,1,55.42,,,POP100302,23,22,1,1,LE-C0CT3XYA,2024-04-22,2024-05-02,10,1272,802,1202.038369,0.6672,0.0631
,,,,,,,,,,LE-ARFANHJT,NARS Satin Eyeshadow Palette,1,96.19,,,POP100718,15,19,3,4,LE-ARFANHJT,2024-12-15,2025-02-18,65,2064,1013,1205.952381,0.84,0.0076
,,,,,,,,,,LE-BUT9S4XR,Guerlain Noir Foundation,5,61.14,,,POP100624,7,3,1,4,LE-BUT9S4XR,2025-04-27,2025-06-20,54,603,589,1109.019017,0.5311,0.0181
,,,,,,,,,,LE-379Z7TE2,Estée Lauder Noir Eyeshadow Palette,1,148.76,,,POP100007,10,16,3,5,LE-379Z7TE2,2024-09-28,2024-10-28,30,1651,620,758.0388801,0.8179,0.0125
,,,,,,,,,,LE-R9JXFTY4,Givenchy Beauty Noir Blush,2,32.27,,,POP100803,6,22,5,5,LE-R9JXFTY4,2024-11-21,2024-12-13,22,1593,4634,4699.79716,0.986,0.1322
,,,,,,,,,,LE-ZDZCLPE2,Shiseido Glow Highlighter,4,60.84,,,POP101049,21,12,5,2,LE-ZDZCLPE2,2024-05-30,2024-08-15,77,2022,3920,4991.087344,0.7854,0.0252
,,,,,,,,,,LE-9IUTMMUE,Armani Beauty Pearl Lipstick,3,50.61,,,POP100336,11,20,5,4,LE-9IUTMMUE,2024-10-18,2024-12-10,53,1122,1328,1914.924297,0.6935,0.0223
,,,,,,,,,,LE-NGUURRU4,Fenty Beauty Opulence Eyeshadow Palette,1,73.83,,,POP100047,22,21,3,2,LE-NGUURRU4,2025-03-13,2025-06-02,81,1894,2574,3176.993335,0.8102,0.0168
,,,,,,,,,,LE-ITSSJPKE,La Prairie Éclat Highlighter,4,68.92,,,POP101658,12,8,5,3,LE-ITSSJPKE,2024-08-10,2024-10-24,75,730,3558,4178.017849,0.8516,0.065
,,,,,,,,,,LE-DIHEYG4C,Shiseido Velvet Primer,4,52.09,,,POP100106,21,10,5,2,LE-DIHEYG4C,2025-02-22,2025-05-19,86,1871,787,1192.9665,0.6597,0.0049
,,,,,,,,,,LE-5A101AGA,Estée Lauder Opulence Primer,4,46.56,,,POP100349,10,11,2,3,LE-5A101AGA,2024-03-17,2024-06-13,88,1696,2508,4268.93617,0.5875,0.0168
,,,,,,,,,,LE-DKDGYRST,Hermès Beauty Rouge Serum,2,256.19,,,POP101079,4,26,1,1,LE-DKDGYRST,2025-04-10,2025-07-05,86,1237,2155,2331.998701,0.9241,0.0203
,,,,,,,,,,LE-WUNL1PRK,MAC Cosmetics Velvet Setting Powder,5,59.72,,,POP100238,13,16,2,5,LE-WUNL1PRK,2024-07-15,2024-09-26,73,1357,197,330.9811828,0.5952,0.002
,,,,,,,,,,LE-MZW4THMT,Shiseido Pearl Primer,4,42.38,,,POP100213,21,19,1,5,LE-MZW4THMT,2025-04-16,2025-06-02,47,767,969,1418.948602,0.6829,0.0269
,,,,,,,,,,LE-W55O08HP,Chanel Glow Eyeshadow Palette,1,61.21,,,POP101144,14,4,2,2,LE-W55O08HP,2024-09-29,2024-10-31,32,2236,3404,4601.243579,0.7398,0.0476
,,,,,,,,,,LE-0TVVLHSI,Clé de Peau Beauté Mirage Highlighter,2,81.11,,,POP101403,19,7,3,4,LE-0TVVLHSI,2024-08-15,2024-10-18,64,1953,772,1314.93783,0.5871,0.0062
,,,,,,,,,,LE-39J5BWCH,Charlotte Tilbury Mirage Primer,4,79.8,,,POP101352,1,19,5,5,LE-39J5BWCH,2025-03-10,2025-05-22,73,1778,2099,2694.134257,0.7791,0.0162
,,,,,,,,,,LE-3UZQNNUS,NARS Glow Eyeshadow Palette,1,55.92,,,POP100793,15,5,1,1,LE-3UZQNNUS,2024-11-01,2024-11-11,10,704,3040,4298.03478,0.7073,0.4318
,,,,,,,,,,LE-NF3P9BES,Givenchy Beauty Lumière Fragrance,2,232.01,,,POP101096,6,19,2,5,LE-NF3P9BES,2025-01-30,2025-02-06,7,1243,1858,2926.906112,0.6348,0.2135
,,,,,,,,,,LE-04IMVEC8,Estée Lauder Glow Blush,4,47.8,,,POP101317,10,24,5,3,LE-04IMVEC8,2024-09-24,2024-10-19,25,1084,1463,1623.931624,0.9009,0.054
,,,,,,,,,,LE-GI3E7RJM,Sisley-Paris Mirage Setting Powder,5,75.82,,,POP101258,16,5,5,5,LE-GI3E7RJM,2024-07-26,2024-10-08,74,1497,2009,4105.865522,0.4893,0.0181
,,,,,,,,,,LE-AQ2FIV23,Hermès Beauty Noir Eyeshadow Palette,1,143.46,,,POP101767,4,24,5,1,LE-AQ2FIV23,2024-08-08,2024-10-24,77,1868,767,1581.117295,0.4851,0.0053
,,,,,,,,,,LE-EAUN55FK,Huda Beauty Mirage Mascara,1,48.2,,,POP101865,20,1,1,2,LE-EAUN55FK,2025-05-03,2025-06-21,49,1230,3921,4690.191388,0.836,0.0651
,,,,,,,,,,LE-AU99AG00,Armani Beauty Noir Highlighter,2,58.26,,,POP100523,11,9,4,2,LE-AU99AG00,2025-07-03,2025-07-24,21,1656,821,889.9728997,0.9225,0.0236
,,,,,,,,,,LE-BTTII2PZ,MAC Cosmetics Lumière Eyeshadow Palette,1,58.02,,,POP100232,13,23,4,4,LE-BTTII2PZ,2025-02-20,2025-05-19,88,1742,674,972.021921,0.6934,0.0044
,,,,,,,,,,LE-VZN3C35Y,Tom Ford Beauty Glow Fragrance,2,226.14,,,POP100644,5,18,3,2,LE-VZN3C35Y,2024-09-01,2024-09-13,12,2656,2370,2879.008746,0.8232,0.0744
,,,,,,,,,,LE-B9JWQ31V,Armani Beauty Opulence Setting Powder,5,80.24,,,POP102059,11,24,3,2,LE-B9JWQ31V,2024-06-24,2024-08-01,38,1770,1522,3408.734602,0.4465,0.0226
,,,,,,,,,,LE-6U6UQY1T,Lancôme Glow Serum,6,293.29,,,POP100533,24,6,1,3,LE-6U6UQY1T,2024-09-25,2024-11-28,64,827,1716,2555.853441,0.6714,0.0324
,,,,,,,,,,LE-JGU79HLZ,Estée Lauder Rouge Mascara,1,35.08,,,POP101689,10,13,5,1,LE-JGU79HLZ,2024-12-05,2024-12-22,17,1450,245,280,0.875,0.0099
,,,,,,,,,,LE-LTJQQ79K,Hermès Beauty Noir Setting Powder,5,69.41,,,POP100603,4,13,1,4,LE-LTJQQ79K,2024-04-13,2024-05-06,23,1174,1326,2844.272844,0.4662,0.0491
,,,,,,,,,,LE-72IOIR3F,Bobbi Brown Mirage Primer,4,68.24,,,POP101453,17,25,5,1,LE-72IOIR3F,2024-05-15,2024-07-25,71,785,1897,2053.030303,0.924,0.034
,,,,,,,,,,LE-VPMD0IZT,YSL Beauty Glow Eyeshadow Palette,1,78.74,,,POP101074,3,4,2,1,LE-VPMD0IZT,2024-08-11,2024-09-01,21,1221,207,271.0133543,0.7638,0.0081
,,,,,,,,,,LE-N6SXRR7F,Fenty Beauty Opulence Fragrance,2,287.33,,,POP101463,22,16,5,4,LE-N6SXRR7F,2024-04-12,2024-05-09,27,1498,2487,3943.237672,0.6307,0.0615
,,,,,,,,,,LE-S68ECEFZ,Chanel Opulence Fragrance,2,143.73,,,POP100060,14,9,3,3,LE-S68ECEFZ,2024-05-22,2024-07-26,65,1005,3485,4987.83455,0.6987,0.0533
,,,,,,,,,,LE-65AAGHFZ,Tom Ford Beauty Éclat Lipstick,3,43.92,,,POP101414,5,7,3,2,LE-65AAGHFZ,2024-03-16,2024-05-27,72,2162,968,1106.032907,0.8752,0.0062
,,,,,,,,,,LE-AI8J09Q6,Givenchy Beauty Rouge Lipstick,3,67.22,,,POP100092,6,3,3,3,LE-AI8J09Q6,2025-06-22,2025-07-19,27,1045,3351,4403.995269,0.7609,0.1188
,,,,,,,,,,LE-FGQH8GXW,YSL Beauty Mirage Mascara,1,57.63,,,POP100666,3,16,4,5,LE-FGQH8GXW,2024-10-08,2024-11-01,24,1558,1965,2250.085881,0.8733,0.0526
,,,,,,,,,,LE-PZE72E6U,Armani Beauty Rouge Blush,2,42.56,,,POP101244,11,22,4,2,LE-PZE72E6U,2025-03-06,2025-06-01,87,1720,595,631.9702602,0.9415,0.004
,,,,,,,,,,LE-U7J9MXG2,Hermès Beauty Lumière Highlighter,2,41.51,,,POP101808,4,6,3,2,LE-U7J9MXG2,2024-06-09,2024-08-16,68,1028,2488,4299.291515,0.5787,0.0356
,,,,,,,,,,LE-6LB3HXWZ,Hourglass Glow Fragrance,2,287.97,,,POP100280,23,11,1,3,LE-6LB3HXWZ,2024-03-18,2024-06-16,90,862,1527,2024.125133,0.7544,0.0197
,,,,,,,,,,LE-5DNVJRQD,Tom Ford Beauty Velvet Fragrance,2,395.26,,,POP101929,5,26,1,2,LE-5DNVJRQD,2025-05-11,2025-08-01,82,930,876,930.0350356,0.9419,0.0115
,,,,,,,,,,LE-T53XWPF8,Lancôme Pearl Fragrance,2,235.07,,,POP100359,24,17,4,2,LE-T53XWPF8,2024-05-22,2024-07-29,68,734,2321,4485.890993,0.5174,0.0465
,,,,,,,,,,LE-1CQX4T3N,Armani Beauty Mirage Primer,2,76.18,,,POP102022,11,1,4,3,LE-1CQX4T3N,2024-11-09,2024-12-22,43,1778,3570,4306.912776,0.8289,0.0467
,,,,,,,,,,LE-UMYEYJ57,Bobbi Brown Éclat Highlighter,4,55.21,,,POP101307,17,18,2,3,LE-UMYEYJ57,2025-05-03,2025-05-26,23,1224,747,1276.050564,0.5854,0.0265
,,,,,,,,,,LE-JPUM1NSP,Lancôme Lumière Primer,4,71.06,,,POP100847,24,16,3,3,LE-JPUM1NSP,2025-01-09,2025-02-26,48,2553,614,1076.060287,0.5706,0.005
,,,,,,,,,,LE-KTQ0RRJM,Estée Lauder Noir Blush,4,55.53,,,POP101206,10,25,3,4,LE-KTQ0RRJM,2024-03-30,2024-05-28,59,2243,1523,2224.007009,0.6848,0.0115
,,,,,,,,,,LE-7JLQDZ4B,Chanel Éclat Foundation,5,101.96,,,POP101543,14,2,1,5,LE-7JLQDZ4B,2025-02-09,2025-04-26,76,729,3723,4460.819554,0.8346,0.0672
,,,,,,,,,,LE-N4QSW0BT,Pat McGrath Labs Éclat Blush,4,52.34,,,POP100110,9,11,3,4,LE-N4QSW0BT,2024-07-09,2024-08-17,39,1890,1173,2179.082296,0.5383,0.0159
,,,,,,,,,,LE-A4DGE21D,YSL Beauty Noir Highlighter,2,76.52,,,POP100042,3,19,2,1,LE-A4DGE21D,2024-09-16,2024-10-28,42,1474,4092,4232.957484,0.9667,0.0661
,,,,,,,,,,LE-SMBE7AZ2,Dior Glow Setting Powder,5,53.59,,,POP100125,18,3,3,4,LE-SMBE7AZ2,2024-03-08,2024-04-21,44,2843,2706,3042.842685,0.8893,0.0216
,,,,,,,,,,LE-Q6ULWUV4,Guerlain Noir Highlighter,4,42.71,,,POP100204,7,1,4,2,LE-Q6ULWUV4,2025-07-16,2025-07-21,5,1445,2701,2938.10508,0.9193,0.3738
,,,,,,,,,,LE-8UUD658V,Fenty Beauty Rouge Lipstick,3,62,,,POP100052,22,13,2,2,LE-8UUD658V,2024-03-14,2024-04-29,46,971,2656,4834.364762,0.5494,0.0595
,,,,,,,,,,LE-E9VLRUPV,Tom Ford Beauty Éclat Setting Powder,5,52.68,,,POP100545,5,7,5,5,LE-E9VLRUPV,2024-05-05,2024-06-20,46,1428,1837,3861.677528,0.4757,0.028
,,,,,,,,,,LE-HH2AGFDR,Dior Glow Blush,4,45.91,,,POP100068,18,17,1,5,LE-HH2AGFDR,2025-07-17,2025-08-10,24,674,1212,2173.991031,0.5575,0.0749
,,,,,,,,,,LE-PA1OKYJT,Charlotte Tilbury Velvet Eyeshadow Palette,1,65.07,,,POP101272,1,3,5,5,LE-PA1OKYJT,2025-02-20,2025-03-16,24,1694,2376,3552.100463,0.6689,0.0584
,,,,,,,,,,LE-BHNXJOJP,Guerlain Opulence Eyeshadow Palette,1,93.53,,,POP101730,7,12,4,1,LE-BHNXJOJP,2025-01-16,2025-02-20,35,1076,681,1053.038503,0.6467,0.0181
,,,,,,,,,,LE-RHNTG4IO,Shiseido Éclat Fragrance,2,339.17,,,POP100183,21,16,4,1,LE-RHNTG4IO,2024-08-26,2024-10-10,45,1451,2981,4192.096752,0.7111,0.0457
,,,,,,,,,,LE-GVEGLPF6,Shiseido Éclat Serum,6,177.17,,,POP100137,21,18,5,1,LE-GVEGLPF6,2025-05-13,2025-07-15,63,2055,1194,1251.047779,0.9544,0.0092
,,,,,,,,,,LE-BQ6PS1IU,Fenty Beauty Velvet Highlighter,2,79.08,,,POP100899,22,10,3,3,LE-BQ6PS1IU,2025-05-10,2025-05-14,4,1241,866,1193.001791,0.7259,0.1745
,,,,,,,,,,LE-Z8RK75B0,MAC Cosmetics Satin Lipstick,3,68.08,,,POP100796,13,13,3,4,LE-Z8RK75B0,2024-09-03,2024-09-15,12,1988,3110,4335.098968,0.7174,0.1304
,,,,,,,,,,LE-DQDF4Z34,Givenchy Beauty Mirage Eyeshadow Palette,1,140.77,,,POP100132,6,4,5,3,LE-DQDF4Z34,2025-01-30,2025-02-25,26,782,1842,3457.856204,0.5327,0.0906
,,,,,,,,,,LE-NOJ87Y1I,Shiseido Opulence Fragrance,2,183.49,,,POP100080,21,6,3,4,LE-NOJ87Y1I,2025-01-22,2025-02-14,23,2643,2572,3674.810687,0.6999,0.0423
,,,,,,,,,,LE-PR35YXTU,YSL Beauty Noir Eyeshadow Palette,1,56.9,,,POP101926,3,27,5,2,LE-PR35YXTU,2024-05-11,2024-05-29,18,1602,3707,3951.183117,0.9382,0.1286
,,,,,,,,,,LE-4MNAF30G,Lancôme Mirage Setting Powder,5,78.66,,,POP102005,24,4,2,3,LE-4MNAF30G,2024-12-18,2025-01-09,22,935,1969,3774.199732,0.5217,0.0957
